country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",08-04-2025 15:00,23.107969,72.574648,SO2,8,87,28
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",08-04-2025 15:00,23.163798,72.677768,CO,1,54,20
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",08-04-2025 15:00,23.221714,72.654328,NH3,5,6,5
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",08-04-2025 15:00,28.5504249,77.2159377,NO2,43,49,48
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",08-04-2025 15:00,20.362421,72.918013,PM2.5,40,192,76
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",08-04-2025 15:00,22.969611,72.6435,NO2,34,95,52
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",08-04-2025 15:00,22.969611,72.6435,NH3,1,13,5
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",08-04-2025 15:00,22.969611,72.6435,SO2,9,96,20
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",08-04-2025 15:00,22.969611,72.6435,CO,52,108,63
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",08-04-2025 15:00,28.422681,77.148944,PM10,79,212,136
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",08-04-2025 15:00,28.422681,77.148944,OZONE,48,277,158
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",08-04-2025 15:00,30.943887,76.801991,PM2.5,40,157,75
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",08-04-2025 15:00,34.066206,74.81982,PM2.5,55,86,70
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",08-04-2025 15:00,34.066206,74.81982,NH3,2,2,2
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",08-04-2025 15:00,13.0270199,77.494094,OZONE,28,32,31
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",08-04-2025 15:00,12.921418,77.502466,OZONE,20,22,21
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",08-04-2025 15:00,12.990328,77.5431385,SO2,7,12,7
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",08-04-2025 15:00,13.0246342,77.5080115,PM2.5,37,91,48
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",08-04-2025 15:00,34.066206,74.81982,CO,14,22,18
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",08-04-2025 15:00,23.80569,86.44268,PM10,35,116,68
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",08-04-2025 15:00,23.80569,86.44268,NO2,122,128,127
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",08-04-2025 15:00,23.80569,86.44268,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",08-04-2025 15:00,12.9135218,77.5950804,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",08-04-2025 15:00,12.9135218,77.5950804,OZONE,22,29,24
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",08-04-2025 15:00,12.951913,77.539784,PM10,36,166,83
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",08-04-2025 15:00,16.172806,75.659694,NO2,9,10,9
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",08-04-2025 15:00,15.888653,74.541751,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",08-04-2025 15:00,12.920984,77.584908,CO,2,48,5
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",08-04-2025 15:00,13.003872,77.664217,CO,20,50,29
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",08-04-2025 15:00,12.938539,77.5901,OZONE,36,186,170
India,Gujarat,Surat,"Science Center, Surat - SMC",08-04-2025 15:00,21.170046,72.795405,SO2,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",08-04-2025 15:00,11.875,75.3732,NO2,15,17,16
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",08-04-2025 15:00,11.875,75.3732,CO,26,32,28
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",08-04-2025 15:00,8.8787,76.6073,OZONE,31,37,34
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",08-04-2025 15:00,8.5637,76.8865,PM10,61,68,65
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",08-04-2025 15:00,8.5637,76.8865,SO2,3,10,6
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",08-04-2025 15:00,8.5637,76.8865,CO,18,38,29
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",08-04-2025 15:00,8.5637,76.8865,OZONE,36,37,37
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",08-04-2025 15:00,8.5149093,76.9435879,PM2.5,15,86,44
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",08-04-2025 15:00,8.5149093,76.9435879,CO,13,74,22
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",08-04-2025 15:00,8.5149093,76.9435879,OZONE,8,28,16
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",08-04-2025 15:00,15.3714823,75.1160168,PM10,45,53,46
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",08-04-2025 15:00,15.3714823,75.1160168,NH3,1,2,1
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",08-04-2025 15:00,15.3714823,75.1160168,SO2,1,3,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",08-04-2025 15:00,15.3714823,75.1160168,OZONE,11,29,19
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",08-04-2025 15:00,17.321993,76.822628,PM10,44,107,74
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",08-04-2025 15:00,17.321993,76.822628,NO2,12,13,12
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",08-04-2025 15:00,17.321993,76.822628,SO2,33,43,35
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",08-04-2025 15:00,13.377516,77.099072,NH3,2,2,2
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",08-04-2025 15:00,13.377516,77.099072,OZONE,5,8,6
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",08-04-2025 15:00,16.7602,77.1428,CO,8,26,13
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",08-04-2025 15:00,10.073232,76.302765,PM2.5,46,134,77
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",08-04-2025 15:00,10.073232,76.302765,SO2,3,3,3
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",08-04-2025 15:00,13.0246342,77.5080115,NO2,8,10,8
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",08-04-2025 15:00,13.0246342,77.5080115,SO2,5,9,7
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",08-04-2025 15:00,17.930306,77.482194,NH3,NA,NA,NA
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",08-04-2025 15:00,17.930306,77.482194,CO,28,38,31
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",08-04-2025 15:00,11.55358,76.55521,NO2,22,29,23
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",08-04-2025 15:00,12.88925,74.853,OZONE,18,19,18
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",08-04-2025 15:00,12.21041,76.37376,PM10,39,86,59
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",08-04-2025 15:00,12.21041,76.37376,NH3,3,6,5
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",08-04-2025 15:00,13.94,75.555917,NO2,18,26,22
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",08-04-2025 15:00,14.4758,75.9052,PM2.5,39,77,51
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",08-04-2025 15:00,14.4758,75.9052,NH3,2,2,2
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",08-04-2025 15:00,15.411456,75.638133,PM10,38,49,44
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",08-04-2025 15:00,15.411456,75.638133,SO2,16,20,18
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",08-04-2025 15:00,10.5324,76.2159,PM10,53,66,60
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",08-04-2025 15:00,10.5324,76.2159,CO,21,34,25
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",08-04-2025 15:00,23.233584,77.400574,PM2.5,13,118,62
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",08-04-2025 15:00,13.428828,77.731418,PM2.5,20,243,58
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",08-04-2025 15:00,12.88925,74.853,NO2,3,6,5
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",08-04-2025 15:00,23.50016,80.23284,PM10,64,122,91
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",08-04-2025 15:00,23.50016,80.23284,NO2,18,62,32
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",08-04-2025 15:00,23.50016,80.23284,CO,28,84,38
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",08-04-2025 15:00,24.2613009,80.7231783,SO2,4,5,4
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",08-04-2025 15:00,23.10844,77.511428,NO2,20,117,75
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",08-04-2025 15:00,23.10844,77.511428,CO,18,104,60
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",08-04-2025 15:00,22.624758,75.675238,PM2.5,49,302,142
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",08-04-2025 15:00,24.58434363,80.8549414,CO,17,27,26
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",08-04-2025 15:00,24.10897,82.64558,PM2.5,72,308,150
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",08-04-2025 15:00,24.10897,82.64558,SO2,36,103,54
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",08-04-2025 15:00,24.10897,82.64558,OZONE,4,246,192
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",08-04-2025 15:00,23.182719,75.768218,SO2,1,23,6
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",08-04-2025 15:00,20.719516,77.000253,NO2,11,79,34
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",08-04-2025 15:00,26.259242,78.216432,PM10,63,270,154
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",08-04-2025 15:00,26.259242,78.216432,NO2,18,93,41
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",08-04-2025 15:00,26.259242,78.216432,SO2,13,18,15
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",08-04-2025 15:00,26.259242,78.216432,OZONE,31,125,82
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",08-04-2025 15:00,26.200388,78.147714,SO2,11,36,20
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",08-04-2025 15:00,22.7289,75.8076,CO,10,14,11
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",08-04-2025 15:00,22.9682591,76.064118,PM10,89,254,147
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",08-04-2025 15:00,22.9682591,76.064118,SO2,24,77,31
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",08-04-2025 15:00,26.203442,78.193251,PM2.5,25,130,61
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",08-04-2025 15:00,26.203442,78.193251,NO2,7,42,15
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",08-04-2025 15:00,26.203442,78.193251,NH3,2,3,2
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",08-04-2025 15:00,22.624758,75.675238,CO,28,62,49
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",08-04-2025 15:00,23.838586,78.759431,NO2,8,41,16
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",08-04-2025 15:00,23.838586,78.759431,OZONE,22,60,46
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",08-04-2025 15:00,23.8640158,78.80289321,PM2.5,27,92,60
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",08-04-2025 15:00,22.678,75.8559,NO2,39,70,50
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",08-04-2025 15:00,22.678,75.8559,CO,36,64,45
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",08-04-2025 15:00,23.163174,79.973061,NO2,35,58,45
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",08-04-2025 15:00,23.163174,79.973061,NH3,1,2,1
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",08-04-2025 15:00,23.163174,79.973061,CO,14,36,27
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",08-04-2025 15:00,19.8389439,75.244448,NH3,8,10,9
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",08-04-2025 15:00,19.16485,73.23409,PM2.5,55,137,88
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",08-04-2025 15:00,19.16485,73.23409,PM10,91,140,112
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",08-04-2025 15:00,19.16485,73.23409,CO,12,48,35
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",08-04-2025 15:00,20.719516,77.000253,NH3,6,11,7
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",08-04-2025 15:00,20.9402359,77.7895248,NH3,1,3,1
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",08-04-2025 15:00,23.142888,79.916147,NO2,15,129,50
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",08-04-2025 15:00,23.218135,79.95777,SO2,15,49,31
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",08-04-2025 15:00,19.9775302,79.2337086,NO2,31,35,33
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",08-04-2025 15:00,19.9775302,79.2337086,NH3,1,1,1
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",08-04-2025 15:00,19.9775302,79.2337086,SO2,4,71,20
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",08-04-2025 15:00,19.9775302,79.2337086,CO,7,20,8
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",08-04-2025 15:00,20.918946,74.776388,CO,10,51,17
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",08-04-2025 15:00,20.918946,74.776388,OZONE,41,156,71
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",08-04-2025 15:00,21.001264,75.565602,CO,1,44,11
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",08-04-2025 15:00,21.001264,75.565602,OZONE,3,97,71
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",08-04-2025 15:00,19.0243902,73.0406721,SO2,4,30,11
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",08-04-2025 15:00,19.309073,73.057223,OZONE,12,128,36
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",08-04-2025 15:00,19.786089,72.757971,PM2.5,73,113,81
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",08-04-2025 15:00,19.786089,72.757971,NH3,4,7,5
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",08-04-2025 15:00,19.9629,79.298714,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",08-04-2025 15:00,19.0364585,72.8954371,OZONE,9,116,48
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",08-04-2025 15:00,19.10078,72.87462,PM10,78,106,89
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",08-04-2025 15:00,19.10078,72.87462,NH3,1,3,2
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",08-04-2025 15:00,19.10078,72.87462,CO,25,52,31
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",08-04-2025 15:00,19.10078,72.87462,OZONE,7,8,7
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",08-04-2025 15:00,18.91,72.82,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",08-04-2025 15:00,18.9767,72.838,NO2,20,83,41
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",08-04-2025 15:00,19.11074,72.86084,PM2.5,51,107,80
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",08-04-2025 15:00,19.11074,72.86084,SO2,1,41,16
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",08-04-2025 15:00,19.0364585,72.8954371,PM2.5,99,237,143
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",08-04-2025 15:00,19.854616,75.905894,CO,4,29,12
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",08-04-2025 15:00,19.25292,73.142019,SO2,4,8,5
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",08-04-2025 15:00,19.192056,72.9585188,NO2,8,35,18
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",08-04-2025 15:00,19.192056,72.9585188,SO2,2,15,7
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",08-04-2025 15:00,18.1023399,73.4783687,PM10,40,120,90
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",08-04-2025 15:00,18.1023399,73.4783687,NH3,5,15,5
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",08-04-2025 15:00,20.555712,74.529236,OZONE,22,67,32
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",08-04-2025 15:00,19.296481,72.840923,CO,14,38,23
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",08-04-2025 15:00,19.065931,72.862131,NH3,4,11,7
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",08-04-2025 15:00,19.065931,72.862131,OZONE,2,110,30
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",08-04-2025 15:00,18.1023399,73.4783687,PM2.5,49,90,76
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",08-04-2025 15:00,16.6870449,74.2505872,OZONE,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",08-04-2025 15:00,19.1135051,73.008978,CO,38,51,47
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",08-04-2025 15:00,19.0575752,73.0151367,PM10,78,170,122
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",08-04-2025 15:00,19.0575752,73.0151367,NO2,28,97,66
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",08-04-2025 15:00,19.0575752,73.0151367,NH3,7,15,10
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",08-04-2025 15:00,19.02579,73.10297,PM2.5,52,109,77
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",08-04-2025 15:00,19.02579,73.10297,NO2,27,85,61
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",08-04-2025 15:00,19.063,73.1209,SO2,1,2,1
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",08-04-2025 15:00,19.265594,76.761463,PM10,53,115,74
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",08-04-2025 15:00,19.265594,76.761463,NO2,11,69,33
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",08-04-2025 15:00,19.265594,76.761463,NH3,2,3,3
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",08-04-2025 15:00,19.0632143,72.8456324,NH3,11,29,19
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",08-04-2025 15:00,19.0632143,72.8456324,SO2,1,4,1
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",08-04-2025 15:00,19.0632143,72.8456324,OZONE,1,106,29
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",08-04-2025 15:00,19.1653323,72.922099,PM2.5,32,92,59
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",08-04-2025 15:00,19.0863,72.8888,PM2.5,46,66,56
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",08-04-2025 15:00,19.0863,72.8888,PM10,80,173,122
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",08-04-2025 15:00,19.19709,72.82204,NO2,49,96,73
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",08-04-2025 15:00,19.19709,72.82204,NH3,7,17,10
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",08-04-2025 15:00,21.143383,79.048912,CO,16,99,34
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",08-04-2025 15:00,21.143383,79.048912,OZONE,1,76,38
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",08-04-2025 15:00,19.173852,77.296291,PM2.5,14,77,53
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",08-04-2025 15:00,19.173852,77.296291,SO2,1,16,6
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",08-04-2025 15:00,19.173852,77.296291,CO,1,102,17
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",08-04-2025 15:00,20.0073285,73.7762427,SO2,5,23,10
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",08-04-2025 15:00,18.91,72.82,OZONE,11,11,11
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",08-04-2025 15:00,19.083694,72.920967,NO2,21,55,39
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",08-04-2025 15:00,19.2058,72.8682,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",08-04-2025 15:00,19.2058,72.8682,NH3,4,10,5
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",08-04-2025 15:00,19.215859,72.831718,PM2.5,34,79,56
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",08-04-2025 15:00,19.215859,72.831718,NH3,1,8,5
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",08-04-2025 15:00,18.96702,72.84214,CO,1,56,34
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",08-04-2025 15:00,19.1878657,72.8304069,SO2,13,49,25
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",08-04-2025 15:00,18.897756,72.81332,PM10,24,130,93
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",08-04-2025 15:00,18.897756,72.81332,CO,1,26,16
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",08-04-2025 15:00,21.121801,79.04952,OZONE,1,132,54
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",08-04-2025 15:00,21.152875,79.0517531,PM10,85,180,138
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",08-04-2025 15:00,21.143383,79.048912,PM10,95,165,134
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",08-04-2025 15:00,19.1375,72.915056,SO2,24,28,26
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",08-04-2025 15:00,19.1375,72.915056,CO,16,16,16
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",08-04-2025 15:00,19.000083,72.813993,CO,32,60,48
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",08-04-2025 15:00,19.3832,72.8204,OZONE,6,8,7
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",08-04-2025 15:00,19.10861,72.83622,SO2,36,37,37
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",08-04-2025 15:00,19.95022,73.73148,PM10,88,114,103
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",08-04-2025 15:00,25.6635413,94.0989878,OZONE,6,33,16
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",08-04-2025 15:00,20.832874,85.104082,SO2,1,115,29
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",08-04-2025 15:00,21.51161,86.89088,PM10,24,173,65
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",08-04-2025 15:00,21.51161,86.89088,SO2,6,18,8
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",08-04-2025 15:00,21.51161,86.89088,CO,34,51,49
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",08-04-2025 15:00,22.1166054,85.3945546,SO2,NA,NA,NA
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",08-04-2025 15:00,22.1166054,85.3945546,CO,6,20,12
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",08-04-2025 15:00,19.445821,72.7988231,OZONE,1,163,43
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",08-04-2025 15:00,25.5803419,91.8942571,PM2.5,60,321,164
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",08-04-2025 15:00,25.5586,91.8985,PM10,33,91,53
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",08-04-2025 15:00,23.7176342,92.7192841,PM10,39,105,73
